max_nesting_depth,avg_nesting_depth,auto_count,nullptr_count,template_declaration_count,lambda_count,range_for_count,traditional_for_count,constexpr_count,consteval_count,constinit_count,noexcept_count,structured_binding_count,enum_class_count,override_count,virtual_count,using_alias_count,move_semantics_count,emplace_count,modern_algorithm_count,concept_count,requires_clause_count,if_statement_count,init_if_count,modern_cpp_total,modern_cpp_ratio,new_expression_count,delete_expression_count,smart_ptr_count,smart_ptr_variety,raii_memory_ratio,deleted_function_count,defaulted_function_count,total_include_count,bits_stdc_present,specific_header_count,unique_headers,specific_header_ratio,binary_op_total,binary_op_spaced,binary_op_unspaced,binary_op_mixed,binary_op_spacing_rate,binary_op_nospace_rate,comma_total,comma_spaced,comma_space_rate,decl_spacing_total,decl_spacing_consistency,single_char_var_count,unique_identifier_count,avg_identifier_length,snake_case_count,camel_case_count,pascal_case_count,upper_snake_case_count,naming_consistency,naming_style_uniform,func_naming_consistency,comment_count,perfect_comment_ratio,capitalized_comment_ratio,avg_comment_len,std_comment_len,dead_code_count,interleaved_comment_count,comment_line_count,comment_line_ratio,function_count,class_count,namespace_count,template_count,try_catch_count,catch_count,throw_count,error_handling_present,raii_guard_count,raii_type_variety,const_ref_count,const_method_count,static_assert_count,return_statement_count,ternary_count,goto_count,using_namespace_std,large_array_count,large_array_max_size,define_macro_count,define_shortcut_count,ios_sync_present,cin_tie_present,freopen_present,void_main,competitive_pattern_count,global_var_count,total_lines,total_chars,line_len_mean,line_len_std,line_len_max,nb_line_len_mean,nb_line_len_std,nb_line_len_cv,blank_line_ratio,max_consecutive_blank_lines,tab_indent_lines,space_indent_lines,mixed_indent,indent_width_mode,indent_inconsistency_count,indent_inconsistency_ratio,trailing_whitespace_ratio,brace_same_line_count,brace_next_line_count,brace_style_consistency,cyclomatic_branch_count,avg_cyclomatic_per_function,leaf_nesting_mean,halstead_unique_operators,halstead_unique_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_bugs_estimate,maintainability_index,ast_node_count,ast_error_count,range_for_ratio,ast_error_ratio,code_density,_file,_path,_label,_chars
3,1.9090909090909092,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,17,17,0,0,1.0,0.0,12,9,0.75,18,0.5,57,9,2.965909090909091,0,0,3,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.06896551724137931,4,0,0,0,0,0,0,False,0,0,0,0,0,2,1,0,False,0,0,1,0,False,False,False,False,0,0,64,1247,18.5,18.245718675897642,68,20.413793103448278,18.118417456544258,0.887557611891526,0.09375,1,0,40,False,2,0,0.0,0.0,0,10,1.0,8,2.0,1.9090909090909092,9,22,27,108,31,135,668.82,22.09,14774.76,0.2229,89.34,508,0,0.0,0.0,0.90625,L128RLPg.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\L128RLPg.cpp,0,1247
4,2.0476190476190474,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,24,24,0,0,1.0,0.0,35,33,0.9428571428571428,28,0.5,76,16,3.3865030674846626,0,0,6,0,1.0,True,0.0,4,0.0,1.0,51.5,40.26474885057648,0,2,7,0.06930693069306931,7,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,1,0,False,False,False,False,0,0,112,2341,19.910714285714285,20.25531392861978,109,22.07920792079208,20.176293887039183,0.9138142074398913,0.09821428571428571,1,0,74,False,2,0,0.0,0.044642857142857144,0,19,1.0,14,2.0,2.0476190476190474,9,31,39,190,40,229,1218.72,27.58,33613.13,0.4062,75.9,880,0,0.0,0.0,0.9017857142857143,L6wJsUff.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\L6wJsUff.cpp,0,2341
4,2.2083333333333335,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,28,28,0,0,1.0,0.0,23,21,0.9130434782608695,30,0.5,65,14,3.9727891156462585,0,0,6,0,1.0,True,0.0,4,0.0,1.0,51.5,40.26474885057648,0,2,7,0.06363636363636363,6,0,0,0,0,0,0,False,0,0,0,0,0,7,1,0,False,0,0,1,0,False,False,False,False,0,0,124,2501,19.177419354838708,20.141855148524463,109,21.618181818181817,20.113759116215054,0.9304093787988461,0.11290322580645161,2,0,86,False,2,0,0.0,0.12903225806451613,0,22,1.0,19,3.1666666666666665,2.2083333333333335,11,30,44,181,41,225,1205.45,33.18,40000.82,0.4018,72.64,859,0,0.0,0.0,0.8870967741935484,L0OcZAiQ.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\L0OcZAiQ.cpp,0,2501
3,1.9333333333333333,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,17,17,0,0,1.0,0.0,19,18,0.9473684210526315,24,0.5,66,13,2.9223300970873787,0,0,4,0,1.0,True,0.0,4,0.0,1.0,58.25,32.39116391857508,0,0,14,0.16470588235294117,5,0,0,0,0,0,0,False,0,0,0,0,0,2,1,0,False,0,0,1,0,False,False,False,False,0,0,98,1739,16.755102040816325,16.64703272234951,68,19.31764705882353,16.431828343156525,0.850612307654266,0.1326530612244898,2,0,59,False,2,1,0.01694915254237288,0.0,0,14,1.0,11,2.2,1.9333333333333333,12,26,29,130,38,159,834.42,30.0,25032.61,0.2781,90.93,623,0,0.0,0.0,0.8673469387755102,LIPaCq7s.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LIPaCq7s.cpp,0,1739
3,1.8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,15,15,0,0,1.0,0.0,11,11,1.0,14,0.5,44,10,2.6857142857142855,0,0,1,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.07272727272727272,4,0,0,0,0,0,0,False,0,0,0,0,0,2,0,0,False,0,0,1,0,False,False,False,False,0,0,61,1125,17.459016393442624,20.3925201414892,117,19.363636363636363,20.59952659329259,1.0638253170245,0.09836065573770492,1,0,37,False,2,0,0.0,0.0,0,9,1.0,6,1.5,1.8,9,21,21,87,30,108,529.94,18.64,9879.67,0.1766,92.37,426,0,0.0,0.0,0.9016393442622951,LHC1yvxC.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LHC1yvxC.cpp,0,1125
3,2.0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,21,21,0,0,1.0,0.0,15,12,0.8,28,0.5,82,11,3.532258064516129,0,0,4,0,1.0,True,0.0,2,0.0,0.5,106.5,21.5,0,1,11,0.13414634146341464,5,0,0,0,0,0,0,False,0,0,0,0,0,3,2,0,False,0,0,1,0,False,False,False,False,0,0,90,1908,20.211111111111112,20.81532258508111,82,22.182926829268293,20.779990403986424,0.9367560270076343,0.08888888888888889,1,0,61,False,2,0,0.0,0.0,0,16,1.0,12,2.4,2.0,11,25,37,148,36,185,956.44,32.56,31141.56,0.3188,88.03,685,0,0.0,0.0,0.9111111111111111,LMwvr8t0.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LMwvr8t0.cpp,0,1908
3,2.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,6,6,0,0,1.0,0.0,2,2,1.0,4,0.5,7,5,3.6666666666666665,0,0,0,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.10256410256410256,1,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,44,695,14.818181818181818,14.694267167957229,62,16.615384615384617,14.657833093807467,0.8821843991643382,0.11363636363636363,2,0,32,False,2,0,0.0,0.045454545454545456,0,5,1.0,5,5.0,2.142857142857143,6,17,9,34,23,43,194.51,6.0,1167.08,0.0648,100.0,201,0,0.0,0.0,0.8863636363636364,LYoGM6yI.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LYoGM6yI.cpp,0,695
3,1.8461538461538463,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,16,16,0,0,1.0,0.0,11,11,1.0,16,0.5,53,10,3.0,0,0,0,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.05714285714285714,5,0,0,0,0,0,0,False,0,0,0,0,0,5,0,0,False,0,0,1,0,False,False,False,False,0,0,78,1266,15.243589743589743,15.119342253903243,68,16.985714285714284,15.00427830143585,0.8833469142981578,0.10256410256410256,1,0,50,False,2,0,0.0,0.0,0,12,1.0,9,1.8,1.8461538461538463,13,25,23,97,38,120,629.75,25.22,15882.33,0.2099,84.68,475,0,0.0,0.0,0.8974358974358975,LPWIBo0K.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LPWIBo0K.cpp,0,1266
3,2.8620689655172415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,32,32,0,0,1.0,0.0,1,1,1.0,8,0.5,0,8,4.802816901408451,0,0,0,0,1.0,True,0.0,6,0.0,0.6666666666666666,18.166666666666668,29.95227685650773,0,3,9,0.06766917293233082,1,0,0,0,0,0,0,False,0,0,0,0,0,2,0,0,False,0,0,0,0,False,False,False,False,0,0,139,2531,17.215827338129497,9.978943723695982,56,17.992481203007518,9.491980184797793,0.5275525969820755,0.04316546762589928,2,0,127,False,2,0,0.0,0.0,2,26,0.9285714285714286,27,27.0,2.8620689655172415,8,36,34,136,44,170,928.1,15.11,14024.67,0.3094,69.64,812,0,0.0,0.0,0.9568345323741008,LVGQ1fe9.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LVGQ1fe9.cpp,0,2531
0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,False,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,4,4.8,0,3,0,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.23529411764705882,0,6,0,0,0,0,0,False,0,0,0,0,0,0,0,0,False,0,0,0,0,False,False,False,False,0,0,19,277,13.631578947368421,14.057066124666308,56,15.235294117647058,14.01482161547177,0.9198917662664869,0.10526315789473684,1,0,7,False,2,0,0.0,0.0,0,0,1.0,0,0.0,0.0,0,8,0,15,8,15,45.0,0.0,0.0,0.0,100.0,62,0,0.0,0.0,0.8947368421052632,MQpV5VRv.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\MQpV5VRv.cpp,0,277
1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,0,0,0,0,0.0,0.0,6,6,1.0,8,0.5,20,7,3.7142857142857144,0,0,2,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.1,3,2,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,False,0,2,49,699,13.285714285714286,12.914159291416599,56,16.275,12.475951867492917,0.7665715433175372,0.1836734693877551,1,0,21,False,2,0,0.0,0.0,0,3,1.0,0,0.0,1.0,3,19,12,58,22,70,312.16,4.58,1429.37,0.1041,100.0,263,0,0.0,0.0,0.8163265306122449,MjQ8K203.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\MjQ8K203.cpp,0,699
2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,2,2,0,0,1.0,0.0,5,5,1.0,10,0.3,0,12,4.038461538461538,0,2,0,0,1.0,True,1.0,1,0.0,1.0,85.0,0.0,0,0,4,0.12903225806451613,2,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,True,1,0,34,563,15.588235294117647,14.994347262451594,56,17.096774193548388,14.859242456073131,0.8691255021476737,0.08823529411764706,1,0,21,False,2,0,0.0,0.0,0,4,1.0,2,1.0,1.6,4,19,4,35,23,39,176.42,3.68,649.96,0.0588,100.0,182,0,0.0,0.0,0.9117647058823529,MzowIjQW.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\MzowIjQW.cpp,0,563
3,2.0714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,29,29,0,0,1.0,0.0,13,12,0.9230769230769231,19,0.5263157894736842,0,16,6.773809523809524,0,2,4,0,0.6666666666666666,False,0.0,6,0.0,0.8333333333333334,31.0,26.356529867694395,0,5,9,0.10465116279069768,4,0,0,0,0,0,0,False,0,0,0,0,0,3,0,0,False,0,0,0,0,False,False,False,False,0,1,94,2403,24.574468085106382,21.295534124628965,84,26.86046511627907,20.83945430181943,0.7758411558253121,0.0851063829787234,1,0,73,False,2,0,0.0,0.010638297872340425,0,8,1.0,10,2.5,2.0714285714285716,10,45,41,129,55,170,982.83,14.33,14087.25,0.3276,84.73,606,0,0.0,0.0,0.9148936170212766,LnlHVZTx.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LnlHVZTx.cpp,0,2403
3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,8,6,2,0,0.75,0.25,4,4,1.0,6,0.5,16,5,2.25,0,0,0,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.12903225806451613,1,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,34,559,15.470588235294118,14.295691029359874,56,16.967741935483872,14.097549251594927,0.8308441574133892,0.08823529411764706,1,0,23,False,2,0,0.0,0.0,0,3,1.0,3,3.0,2.0,8,16,13,38,24,51,233.83,9.5,2221.41,0.0779,100.0,191,0,0.0,0.0,0.9117647058823529,LsH7ZQia.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LsH7ZQia.cpp,0,559
2,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,1,1,0,0,1.0,0.0,1,1,1.0,2,0.5,0,4,4.375,0,0,0,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.25,1,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,18,270,14.055555555555555,15.11243866717532,56,15.8125,15.137778692727675,0.9573298778009597,0.1111111111111111,1,0,9,False,2,0,0.0,0.0,0,2,1.0,1,1.0,1.5,3,8,3,12,11,15,51.89,2.25,116.76,0.0173,100.0,72,0,0.0,0.0,0.8888888888888888,LgfnerjK.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LgfnerjK.cpp,0,270
4,2.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,14,14,0,0,1.0,0.0,10,10,1.0,18,0.5,46,9,2.5211267605633805,0,0,1,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.06060606060606061,4,0,0,0,0,0,0,False,0,0,0,0,0,2,0,0,False,0,0,1,0,False,False,False,False,0,0,74,1212,15.391891891891891,14.650724147371236,68,17.136363636363637,14.565303691490417,0.8499646716519607,0.10810810810810811,3,0,48,False,2,0,0.0,0.02702702702702703,0,11,1.0,8,2.0,2.0,10,23,21,90,33,111,559.93,19.57,10955.11,0.1866,86.99,452,0,0.0,0.0,0.8918918918918919,LeqrHOgk.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LeqrHOgk.cpp,0,1212
3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,7,7,0,0,1.0,0.0,2,2,1.0,6,0.5,16,4,2.1818181818181817,0,0,0,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.13333333333333333,1,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,34,528,14.558823529411764,15.11172349042991,67,16.5,15.059327120868758,0.9126864921738641,0.11764705882352941,1,0,23,False,2,0,0.0,0.0,0,3,1.0,3,3.0,2.0,8,14,12,33,22,45,200.67,9.43,1892.07,0.0669,100.0,171,0,0.0,0.0,0.8823529411764706,MBaChKMc.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\MBaChKMc.cpp,0,528
3,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,4,4,0,0,1.0,0.0,2,2,1.0,6,0.5,14,5,2.4545454545454546,0,0,0,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.13793103448275862,1,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,33,526,14.969696969696969,14.078750048867112,56,17.03448275862069,13.797757835394325,0.8099898324421769,0.12121212121212122,1,0,21,False,2,0,0.0,0.0,0,3,1.0,3,3.0,2.0,6,15,9,32,21,41,180.09,6.4,1152.54,0.06,100.0,171,0,0.0,0.0,0.8787878787878788,NCwpbCht.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\NCwpbCht.cpp,0,526
3,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,34,33,1,0,0.9705882352941176,0.029411764705882353,12,11,0.9166666666666666,13,0.5384615384615384,45,27,5.088050314465409,0,2,11,0,0.8461538461538461,False,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.03125,8,3,0,0,0,0,0,False,0,0,0,0,0,6,0,0,False,0,0,0,0,False,False,False,False,0,1,146,2935,19.10958904109589,17.29918965861729,73,21.796875,16.815803288406265,0.7714777135899649,0.1232876712328767,2,0,91,False,2,1,0.01098901098901099,0.0,0,12,1.0,10,1.25,1.75,10,77,76,241,87,317,2042.41,15.65,31962.44,0.6808,63.99,1043,0,0.0,0.0,0.8767123287671232,MRnXrkix.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\MRnXrkix.cpp,0,2935
3,1.625,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,14,14,0,0,1.0,0.0,12,12,1.0,12,0.5,43,9,2.5692307692307694,0,1,0,0,1.0,True,1.0,1,0.0,1.0,85.0,0.0,0,0,4,0.07692307692307693,4,0,0,0,0,0,0,False,0,0,0,0,0,3,0,0,False,0,0,1,0,False,False,False,False,0,0,59,996,15.898305084745763,15.151992558181727,68,18.03846153846154,14.895742213621801,0.8257767538468376,0.11864406779661017,1,0,34,False,2,0,0.0,0.0,0,7,1.0,6,1.5,1.625,10,22,19,83,32,102,510.0,18.86,9620.45,0.17,94.02,399,0,0.0,0.0,0.8813559322033898,Nb00ZNIl.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\Nb00ZNIl.cpp,0,996
5,2.05,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0.0,1,1,0,0,0.0,0,0,3,False,2,2,0.6666666666666666,118,95,22,1,0.8050847457627118,0.1864406779661017,52,49,0.9423076923076923,108,0.49074074074074076,313,58,3.273469387755102,0,0,27,0,1.0,True,0.0,12,0.0,0.9166666666666666,34.333333333333336,22.621278085515463,0,8,15,0.03614457831325301,28,0,0,0,0,0,0,False,0,0,0,0,0,28,0,0,True,0,0,0,0,False,False,False,False,1,0,434,8733,19.12442396313364,16.405383031496612,106,20.0,16.246445394356492,0.8123222697178246,0.04377880184331797,1,0,324,False,2,0,0.0,0.01152073732718894,0,71,1.0,70,2.5,2.05,19,108,186,647,127,833,5821.57,56.91,331317.65,1.9405,26.68,3143,0,0.0,0.0,0.956221198156682,LsBsab75.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\LsBsab75.cpp,0,8733
3,1.625,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,12,12,0,0,1.0,0.0,12,12,1.0,10,0.5,37,9,2.4745762711864407,0,1,0,0,1.0,True,1.0,1,0.0,1.0,85.0,0.0,0,0,4,0.08163265306122448,4,0,0,0,0,0,0,False,0,0,0,0,0,3,0,0,False,0,0,1,0,False,False,False,False,0,0,56,928,15.589285714285714,15.348076642780136,68,17.816326530612244,15.150501398570004,0.850371785257652,0.125,1,0,31,False,2,0,0.0,0.0,0,7,1.0,5,1.25,1.625,9,21,16,75,30,91,446.53,16.07,7176.33,0.1488,96.49,369,0,0.0,0.0,0.875,NFRvSTNY.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\NFRvSTNY.cpp,0,928
4,2.25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,20,20,0,0,1.0,0.0,19,17,0.8947368421052632,20,0.5,37,11,3.36,0,0,3,0,1.0,True,0.0,4,0.0,1.0,51.5,40.26474885057648,0,2,7,0.0875,4,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,1,0,False,False,False,False,0,0,89,1819,19.44943820224719,19.310596285404195,109,21.6375,19.17044844937124,0.8859825973135177,0.10112359550561797,1,0,62,False,2,0,0.0,0.02247191011235955,0,14,1.0,12,3.0,2.25,7,25,31,126,32,157,785.0,17.64,13847.4,0.2617,84.71,608,0,0.0,0.0,0.898876404494382,NOt0Zpm0.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\NOt0Zpm0.cpp,0,1819
2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,4,4,0,0,1.0,0.0,5,5,1.0,4,0.5,17,4,2.4,0,0,0,0,1.0,True,0.0,1,0.0,1.0,85.0,0.0,0,0,4,0.16,1,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,30,462,14.433333333333334,13.149609204163529,56,17.16,12.742621394359952,0.7425770043333305,0.16666666666666666,1,0,18,False,2,0,0.0,0.03333333333333333,0,2,1.0,2,2.0,1.5,5,11,8,32,16,40,160.0,7.27,1163.64,0.0533,100.0,159,0,0.0,0.0,0.8333333333333334,NV6SVUvg.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\NV6SVUvg.cpp,0,462
3,1.8333333333333333,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,12,12,0,0,1.0,0.0,10,10,1.0,14,0.5,38,9,2.7142857142857144,0,0,1,0,1.0,True,0.0,2,0.0,0.5,50.0,35.0,0,1,5,0.07936507936507936,4,0,0,0,0,0,0,False,0,0,0,0,0,2,0,0,False,0,0,1,0,False,False,False,False,0,0,71,1130,14.929577464788732,14.30780732766867,68,16.6984126984127,14.232351834827403,0.8523176479031619,0.11267605633802817,3,0,45,False,2,0,0.0,0.028169014084507043,0,10,1.0,7,1.75,1.8333333333333333,9,22,18,82,31,100,495.42,16.77,8309.54,0.1651,91.14,421,0,0.0,0.0,0.8873239436619719,N9Za13WP.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\N9Za13WP.cpp,0,1130
2,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,3,3,0,0,1.0,0.0,3,3,1.0,4,0.5,6,5,3.9285714285714284,0,0,1,0,1.0,True,0.0,4,0.0,0.25,63.5,45.57137259288994,0,3,12,0.4,1,0,0,0,0,0,0,False,0,0,0,0,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,36,628,16.47222222222222,16.65413881010282,56,19.766666666666666,16.361913770162165,0.8277528045613237,0.16666666666666666,1,0,23,False,2,0,0.0,0.0,0,1,1.0,2,2.0,1.6666666666666667,5,12,5,24,17,29,118.54,5.0,592.68,0.0395,100.0,140,0,0.0,0.0,0.8333333333333334,NbQWG1As.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\NbQWG1As.cpp,0,628
4,2.0588235294117645,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0.0,0,0,3,False,0,0,0.0,16,16,0,0,1.0,0.0,15,15,1.0,22,0.5,60,12,3.4752475247524752,0,0,4,0,1.0,True,0.0,2,0.0,0.5,53.0,32.0,0,1,5,0.060240963855421686,6,0,0,0,0,0,0,False,0,0,0,0,0,3,0,0,False,0,0,1,0,False,False,False,False,0,0,93,1666,16.9247311827957,17.661839404894845,91,18.96385542168675,17.631055420938516,0.9297189326161986,0.10752688172043011,2,0,59,False,2,0,0.0,0.0,0,15,1.0,11,1.8333333333333333,2.0588235294117645,9,27,29,124,36,153,791.0,20.67,16347.3,0.2637,80.74,602,0,0.0,0.0,0.8924731182795699,NSwFWVMg.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\NSwFWVMg.cpp,0,1666
2,1.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,0.0,0,0,2,False,0,0,0.0,7,6,1,0,0.8571428571428571,0.14285714285714285,2,2,1.0,10,0.4,16,7,2.5806451612903225,0,0,0,0,1.0,True,0.0,4,0.0,0.5,105.75,65.07447656339619,0,2,29,0.5087719298245614,2,0,0,0,0,0,0,False,0,0,0,0,0,4,2,0,False,0,0,0,0,False,False,False,False,0,1,62,1004,15.209677419354838,13.598075168311079,62,16.50877192982456,13.423104991567737,0.8130892502862497,0.08064516129032258,1,0,31,False,2,1,0.03225806451612903,0.06451612903225806,0,4,1.0,7,3.5,1.3333333333333333,11,16,17,50,27,67,318.58,17.19,5475.55,0.1062,100.0,226,0,0.0,0.0,0.9193548387096774,Nhw1s60f.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\human\Nhw1s60f.cpp,0,1004
